X,CH1,Start,Increment
Sequence,VOLT,-6.00E+0,1.00E-2
1186,6.68E+0
1187,6.80E+0
1188,6.76E+0
1189,6.68E+0
1190,6.80E+0
1191,6.68E+0
1192,6.68E+0
1193,6.80E+0
1194,6.72E+0
1195,6.80E+0
1196,6.76E+0
1197,6.68E+0
1198,6.68E+0
1199,6.80E+0
